image_id,capture_id,subject_id,camera_id,view_role,posture,candidates_count,status,target_area_ratio,target_conf,mean_kpt_conf,torso_kpts_valid,notes
S009_SE01_CAP000307_CAM01,CAP000307,S009,CAM01,frontal,upright,2,multiple_candidates,0.30660000443458557,0.9077,0.8051,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000307_CAM02,CAP000307,S009,CAM02,lateral,upright,2,multiple_candidates,0.4097000062465668,0.9258,0.6051,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000308_CAM01,CAP000308,S009,CAM01,frontal,upright,2,multiple_candidates,0.30390000343322754,0.9104,0.8094,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000308_CAM02,CAP000308,S009,CAM02,lateral,upright,2,multiple_candidates,0.41040000319480896,0.9255,0.6045,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000309_CAM01,CAP000309,S009,CAM01,frontal,leaning_forward,1,correct_target,0.31369999051094055,0.8953,0.7608,4,Single clean target in frame
S009_SE01_CAP000309_CAM02,CAP000309,S009,CAM02,lateral,leaning_forward,2,multiple_candidates,0.41589999198913574,0.927,0.5801,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000310_CAM01,CAP000310,S009,CAM01,frontal,leaning_forward,1,correct_target,0.31450000405311584,0.8811,0.7723,4,Single clean target in frame
S009_SE01_CAP000310_CAM02,CAP000310,S009,CAM02,lateral,leaning_forward,2,multiple_candidates,0.415800005197525,0.9286,0.5764,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000311_CAM01,CAP000311,S009,CAM01,frontal,leaning_forward,1,correct_target,0.31060001254081726,0.8928,0.7697,4,Single clean target in frame
S009_SE01_CAP000311_CAM02,CAP000311,S009,CAM02,lateral,leaning_forward,2,multiple_candidates,0.4156999886035919,0.9282,0.5845,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000312_CAM01,CAP000312,S009,CAM01,frontal,leaning_forward,1,correct_target,0.3084999918937683,0.894,0.7693,4,Single clean target in frame
S009_SE01_CAP000312_CAM02,CAP000312,S009,CAM02,lateral,leaning_forward,2,multiple_candidates,0.4156999886035919,0.9237,0.5917,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000313_CAM01,CAP000313,S009,CAM01,frontal,leaning_forward,1,correct_target,0.30809998512268066,0.8963,0.7717,4,Single clean target in frame
S009_SE01_CAP000313_CAM02,CAP000313,S009,CAM02,lateral,leaning_forward,2,multiple_candidates,0.4165000021457672,0.9263,0.5836,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000314_CAM01,CAP000314,S009,CAM01,frontal,leaning_backward,1,correct_target,0.301800012588501,0.9162,0.7932,4,Single clean target in frame
S009_SE01_CAP000314_CAM02,CAP000314,S009,CAM02,lateral,leaning_backward,2,multiple_candidates,0.4413999915122986,0.9041,0.61,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000315_CAM01,CAP000315,S009,CAM01,frontal,leaning_backward,1,correct_target,0.3012999892234802,0.9129,0.7919,4,Single clean target in frame
S009_SE01_CAP000315_CAM02,CAP000315,S009,CAM02,lateral,leaning_backward,2,multiple_candidates,0.4413999915122986,0.9073,0.6144,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000316_CAM01,CAP000316,S009,CAM01,frontal,leaning_backward,1,correct_target,0.296099990606308,0.9143,0.7925,4,Single clean target in frame
S009_SE01_CAP000316_CAM02,CAP000316,S009,CAM02,lateral,leaning_backward,2,multiple_candidates,0.4426000118255615,0.9029,0.6125,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000317_CAM01,CAP000317,S009,CAM01,frontal,leaning_backward,1,correct_target,0.30149999260902405,0.9154,0.7919,4,Single clean target in frame
S009_SE01_CAP000317_CAM02,CAP000317,S009,CAM02,lateral,leaning_backward,2,multiple_candidates,0.44269999861717224,0.9029,0.612,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000318_CAM01,CAP000318,S009,CAM01,frontal,leaning_backward,1,correct_target,0.30169999599456787,0.9087,0.7946,4,Single clean target in frame
S009_SE01_CAP000318_CAM02,CAP000318,S009,CAM02,lateral,leaning_backward,2,multiple_candidates,0.43970000743865967,0.9045,0.6114,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000319_CAM01,CAP000319,S009,CAM01,frontal,leaning_left,1,correct_target,0.3091000020503998,0.8852,0.7921,4,Single clean target in frame
S009_SE01_CAP000319_CAM02,CAP000319,S009,CAM02,lateral,leaning_left,2,multiple_candidates,0.3677999973297119,0.9257,0.6574,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000320_CAM01,CAP000320,S009,CAM01,frontal,leaning_left,1,correct_target,0.30219998955726624,0.9065,0.7761,4,Single clean target in frame
S009_SE01_CAP000320_CAM02,CAP000320,S009,CAM02,lateral,leaning_left,2,multiple_candidates,0.3652999997138977,0.9232,0.6494,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000321_CAM01,CAP000321,S009,CAM01,frontal,leaning_left,1,correct_target,0.303600013256073,0.8995,0.7824,4,Single clean target in frame
S009_SE01_CAP000321_CAM02,CAP000321,S009,CAM02,lateral,leaning_left,2,multiple_candidates,0.36739999055862427,0.9242,0.6343,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000322_CAM01,CAP000322,S009,CAM01,frontal,leaning_left,1,correct_target,0.3009999990463257,0.8961,0.7832,4,Single clean target in frame
S009_SE01_CAP000322_CAM02,CAP000322,S009,CAM02,lateral,leaning_left,2,multiple_candidates,0.36629998683929443,0.9274,0.6524,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000323_CAM01,CAP000323,S009,CAM01,frontal,leaning_left,1,correct_target,0.2980000078678131,0.8999,0.7879,4,Single clean target in frame
S009_SE01_CAP000323_CAM02,CAP000323,S009,CAM02,lateral,leaning_left,2,multiple_candidates,0.3653999865055084,0.925,0.6527,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000324_CAM01,CAP000324,S009,CAM01,frontal,leaning_right,1,correct_target,0.29600000381469727,0.8983,0.7903,4,Single clean target in frame
S009_SE01_CAP000324_CAM02,CAP000324,S009,CAM02,lateral,leaning_right,2,multiple_candidates,0.43880000710487366,0.9204,0.5619,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000325_CAM01,CAP000325,S009,CAM01,frontal,leaning_right,1,correct_target,0.30230000615119934,0.8992,0.7853,4,Single clean target in frame
S009_SE01_CAP000325_CAM02,CAP000325,S009,CAM02,lateral,leaning_right,2,multiple_candidates,0.4366999864578247,0.9242,0.5942,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000326_CAM01,CAP000326,S009,CAM01,frontal,leaning_right,1,correct_target,0.30309998989105225,0.8983,0.7876,4,Single clean target in frame
S009_SE01_CAP000326_CAM02,CAP000326,S009,CAM02,lateral,leaning_right,2,multiple_candidates,0.4343999922275543,0.9193,0.5791,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000327_CAM01,CAP000327,S009,CAM01,frontal,leaning_right,1,correct_target,0.3003999888896942,0.9029,0.7892,4,Single clean target in frame
S009_SE01_CAP000327_CAM02,CAP000327,S009,CAM02,lateral,leaning_right,2,multiple_candidates,0.4332999885082245,0.919,0.5565,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000328_CAM01,CAP000328,S009,CAM01,frontal,leaning_right,1,correct_target,0.30480000376701355,0.8953,0.7927,4,Single clean target in frame
S009_SE01_CAP000328_CAM02,CAP000328,S009,CAM02,lateral,leaning_right,2,multiple_candidates,0.43380001187324524,0.9214,0.5699,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000329_CAM01,CAP000329,S009,CAM01,frontal,slouching,1,correct_target,0.2822999954223633,0.8755,0.8057,4,Single clean target in frame
S009_SE01_CAP000329_CAM02,CAP000329,S009,CAM02,lateral,slouching,2,multiple_candidates,0.42419999837875366,0.9179,0.6411,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000330_CAM01,CAP000330,S009,CAM01,frontal,slouching,1,correct_target,0.321399986743927,0.8881,0.8104,4,Single clean target in frame
S009_SE01_CAP000330_CAM02,CAP000330,S009,CAM02,lateral,slouching,2,multiple_candidates,0.42480000853538513,0.9144,0.6423,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000331_CAM01,CAP000331,S009,CAM01,frontal,slouching,1,correct_target,0.3222000002861023,0.8853,0.813,4,Single clean target in frame
S009_SE01_CAP000331_CAM02,CAP000331,S009,CAM02,lateral,slouching,2,multiple_candidates,0.42660000920295715,0.9149,0.6329,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000332_CAM01,CAP000332,S009,CAM01,frontal,slouching,1,correct_target,0.3107999861240387,0.8716,0.8155,4,Single clean target in frame
S009_SE01_CAP000332_CAM02,CAP000332,S009,CAM02,lateral,slouching,2,multiple_candidates,0.4253999888896942,0.9154,0.6355,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000333_CAM01,CAP000333,S009,CAM01,frontal,slouching,1,correct_target,0.32190001010894775,0.8886,0.8196,4,Single clean target in frame
S009_SE01_CAP000333_CAM02,CAP000333,S009,CAM02,lateral,slouching,2,multiple_candidates,0.42419999837875366,0.9184,0.6374,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000334_CAM01,CAP000334,S009,CAM01,frontal,forward_head,1,correct_target,0.30070000886917114,0.9034,0.7919,4,Single clean target in frame
S009_SE01_CAP000334_CAM02,CAP000334,S009,CAM02,lateral,forward_head,2,multiple_candidates,0.39570000767707825,0.9293,0.5787,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000335_CAM01,CAP000335,S009,CAM01,frontal,forward_head,1,correct_target,0.30160000920295715,0.9067,0.7875,4,Single clean target in frame
S009_SE01_CAP000335_CAM02,CAP000335,S009,CAM02,lateral,forward_head,2,multiple_candidates,0.39890000224113464,0.9249,0.6351,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000336_CAM01,CAP000336,S009,CAM01,frontal,forward_head,1,correct_target,0.2971000075340271,0.8967,0.7868,4,Single clean target in frame
S009_SE01_CAP000336_CAM02,CAP000336,S009,CAM02,lateral,forward_head,2,multiple_candidates,0.40310001373291016,0.9294,0.5891,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000337_CAM01,CAP000337,S009,CAM01,frontal,forward_head,1,correct_target,0.30379998683929443,0.9036,0.7799,4,Single clean target in frame
S009_SE01_CAP000337_CAM02,CAP000337,S009,CAM02,lateral,forward_head,2,multiple_candidates,0.4052000045776367,0.9298,0.5839,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000338_CAM01,CAP000338,S009,CAM01,frontal,forward_head,1,correct_target,0.3052999973297119,0.9047,0.7772,4,Single clean target in frame
S009_SE01_CAP000338_CAM02,CAP000338,S009,CAM02,lateral,forward_head,2,multiple_candidates,0.4059999883174896,0.9305,0.5856,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000339_CAM01,CAP000339,S009,CAM01,frontal,reject,2,multiple_candidates,0.30790001153945923,0.9271,0.528,4,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000339_CAM02,CAP000339,S009,CAM02,lateral,reject,2,multiple_candidates,0.25279998779296875,0.9085,0.3314,3,Multiple candidates (2); Default YOLO correctly aligns with target
S009_SE01_CAP000340_CAM01,CAP000340,S009,CAM01,frontal,reject,2,wrong_person_risk,0.2784000039100647,0.9049,0.8573,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S009_SE01_CAP000340_CAM02,CAP000340,S009,CAM02,lateral,reject,2,multiple_candidates,0.2994000017642975,0.8983,0.5829,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000341_CAM01,CAP000341,S010,CAM01,frontal,upright,3,multiple_candidates,0.18299999833106995,0.9241,0.7624,4,Multiple candidates (3); Default YOLO correctly aligns with target
S010_SE01_CAP000341_CAM02,CAP000341,S010,CAM02,lateral,upright,2,multiple_candidates,0.33719998598098755,0.8928,0.5961,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000342_CAM01,CAP000342,S010,CAM01,frontal,upright,3,multiple_candidates,0.1817999929189682,0.9228,0.7555,4,Multiple candidates (3); Default YOLO correctly aligns with target
S010_SE01_CAP000342_CAM02,CAP000342,S010,CAM02,lateral,upright,2,wrong_person_risk,0.33469998836517334,0.8776,0.5994,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000343_CAM01,CAP000343,S010,CAM01,frontal,upright,3,multiple_candidates,0.181099995970726,0.9222,0.7482,4,Multiple candidates (3); Default YOLO correctly aligns with target
S010_SE01_CAP000343_CAM02,CAP000343,S010,CAM02,lateral,upright,2,wrong_person_risk,0.33469998836517334,0.861,0.5894,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000344_CAM01,CAP000344,S010,CAM01,frontal,upright,3,multiple_candidates,0.1835000067949295,0.9222,0.7512,4,Multiple candidates (3); Default YOLO correctly aligns with target
S010_SE01_CAP000344_CAM02,CAP000344,S010,CAM02,lateral,upright,2,multiple_candidates,0.3375999927520752,0.916,0.5932,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000345_CAM01,CAP000345,S010,CAM01,frontal,upright,2,multiple_candidates,0.18330000340938568,0.9228,0.7402,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000345_CAM02,CAP000345,S010,CAM02,lateral,upright,2,wrong_person_risk,0.33469998836517334,0.8176,0.5779,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000346_CAM01,CAP000346,S010,CAM01,frontal,leaning_forward,2,multiple_candidates,0.20180000364780426,0.9349,0.7252,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000346_CAM02,CAP000346,S010,CAM02,lateral,leaning_forward,2,multiple_candidates,0.32440000772476196,0.907,0.5581,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000347_CAM01,CAP000347,S010,CAM01,frontal,leaning_forward,2,multiple_candidates,0.2020999938249588,0.9354,0.7277,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000347_CAM02,CAP000347,S010,CAM02,lateral,leaning_forward,2,multiple_candidates,0.3239000141620636,0.9255,0.5584,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000348_CAM01,CAP000348,S010,CAM01,frontal,leaning_forward,2,multiple_candidates,0.2013999968767166,0.9327,0.7257,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000348_CAM02,CAP000348,S010,CAM02,lateral,leaning_forward,2,multiple_candidates,0.32359999418258667,0.9284,0.5648,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000349_CAM01,CAP000349,S010,CAM01,frontal,leaning_forward,2,multiple_candidates,0.2012999951839447,0.9325,0.734,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000349_CAM02,CAP000349,S010,CAM02,lateral,leaning_forward,2,multiple_candidates,0.325300008058548,0.914,0.6019,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000350_CAM01,CAP000350,S010,CAM01,frontal,leaning_forward,2,multiple_candidates,0.20170000195503235,0.9306,0.7333,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000350_CAM02,CAP000350,S010,CAM02,lateral,leaning_forward,2,multiple_candidates,0.3264999985694885,0.9036,0.5997,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000351_CAM01,CAP000351,S010,CAM01,frontal,leaning_backward,3,multiple_candidates,0.1639000028371811,0.9182,0.7743,4,Multiple candidates (3); Default YOLO correctly aligns with target
S010_SE01_CAP000351_CAM02,CAP000351,S010,CAM02,lateral,leaning_backward,2,wrong_person_risk,0.36640000343322754,0.875,0.5888,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000352_CAM01,CAP000352,S010,CAM01,frontal,leaning_backward,2,multiple_candidates,0.1648000031709671,0.9259,0.7639,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000352_CAM02,CAP000352,S010,CAM02,lateral,leaning_backward,2,wrong_person_risk,0.3589000105857849,0.8736,0.5766,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000353_CAM01,CAP000353,S010,CAM01,frontal,leaning_backward,1,correct_target,0.17149999737739563,0.9172,0.7597,4,Single clean target in frame
S010_SE01_CAP000353_CAM02,CAP000353,S010,CAM02,lateral,leaning_backward,2,wrong_person_risk,0.35499998927116394,0.8313,0.5822,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000354_CAM01,CAP000354,S010,CAM01,frontal,leaning_backward,1,correct_target,0.1729000061750412,0.9218,0.7663,4,Single clean target in frame
S010_SE01_CAP000354_CAM02,CAP000354,S010,CAM02,lateral,leaning_backward,2,wrong_person_risk,0.3481000065803528,0.8449,0.5845,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000355_CAM01,CAP000355,S010,CAM01,frontal,leaning_backward,2,multiple_candidates,0.17239999771118164,0.9119,0.7692,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000355_CAM02,CAP000355,S010,CAM02,lateral,leaning_backward,2,wrong_person_risk,0.34049999713897705,0.8359,0.5828,4,Multiple candidates (2); Default YOLO picks non-target candidate 0!
S010_SE01_CAP000356_CAM01,CAP000356,S010,CAM01,frontal,leaning_left,1,correct_target,0.16820000112056732,0.9291,0.7355,4,Single clean target in frame
S010_SE01_CAP000356_CAM02,CAP000356,S010,CAM02,lateral,leaning_left,2,multiple_candidates,0.31450000405311584,0.9156,0.6134,4,Multiple candidates (2); Default YOLO correctly aligns with target
S010_SE01_CAP000357_CAM01,CAP000357,S010,CAM01,frontal,leaning_left,1,correct_target,0.16850000619888306,0.9246,0.7396,4,Single clean target in frame
